멋지농,0
과잉수사ㅋㅋㅋㅋㅋㅋ 진진할때 제일 웃기신분들,0
귀엽노 ㅋㅋㅋㅋ ,0
ㄴ 네다근 ,0
방생금지 백년해로,0
ㄱㅅ 이해잘됨 ㅋㅋ,0
관우와 화타였노,0
FPS맵 아니노 ㅋㅋㅋㅋㅋ ,0
응 180석 ㅋㅋㅋㅋㅋㅋ,0
ㅂ.산.,2
2점 ,0
새로운 젊은피가 없고 줄어드는대 노인은 많아지는 역삼각형 구조에서 나라가 돌아가겠냐 ?? 저 댓싸는 피싸개새끼들이나 동조하는 미친년놈들이나 수준 진짜 미개해서 못봐주겠내 ,1
k초코 ㅅㅂ ㅋㅋㅋㅋㅋ,0
이모가지고 30살 어린나이가 이자랄 ㅋㅋㅋㅋ 진심 애늙으니들 미쳣노,0
살면서 마지막으로 본 드라마가 굿닥터임 ㅋㅋ루삥뽕 ,0
J-야붕 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
이거는 확실한 무고니깐 기사나온거고 누명썼는데 반박자료 없어서 좆된케이스도 수십수백개 있겠지. 펜스룰도 의미가 없다. 앞으로는 내몸 찍는 바디캠 달고다녀야 한다.,0
ㄴ 누가보면 엠비씨에서 홍보라도 한 줄 알겠네,0
ㅋㅋㅋ 맞음. 씨발 그럴꺼면 왜 꼬추땠냐 씨벌년앛ㅋㅋㅋㅋㅋㅋ,2
전생에 나라를 구했노... ,2
ㅋㅋㅋㅋㅋ 오늘도 승,0
주변에 간신배만 잔뜩 둔 새끼의 결말은 뭘지 궁금하네,0
저런 병신국가니까 1인당 gdp가 천따리 이천따리지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미국 유럽에서 저런새끼 있냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저런새끼 밑에서 두테르테 성은 받는게 좋으면 필리핀 이민가면 되겠노 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
얼마나 큰 공원이면 정문에 철문이 있냐 ,0
키작고 마르면 발사이즈도 작고 발볼도 안넓을텐데 발냄새 한번만 맡아보고싶다 ,0
ㄴ20개가 얼마안되냐 씨발돼지년아,0
페미하다가 나이 30 먹어서 결혼 정보 업체에서 한남 찾지 말라는 소리인데 역시 피싸개 다운 발상 ㅋ,1
ㅂㅅ 새끼들이 눈 쌍꺼플 없으면 일단 못생긴걸로 치부하는듯,2
우리가 공지내용을 모르니까 주차장에 주차하란 비유는 적절치 않음 대화 내용을 보면교수님은 정확하게 어디서 다운받고 시험을 치라고 했음 학생은 불이행함 그럼 누구 책임?,0
그럼그렇지ㅋㅋㅋㅋ지들 불리하면 메갈주작으로 몰고가면 되니까 편하겠노 역시 한남충 대가리1차원ㅋㅋㅋㅋㅋㅋㅋㅋ,0
그러게 누가 여경 늘리래? ^^,0
무슨 롯데리아 알바하러 갔냐 급식새끼야 ,0
오아시스도 코카콜라 광고 도입부 4초 썼다가 표절이라고 돈물어줬다 말한거 기억나네,0
응 니들이 뽑았어~~,0
니가 달리기 훈련한다고 100m 9초에 뛸 수 있냐? ,0
ㄹㅇ 사람을 도우려면 무상으로 도와야지 어딜 돈을 받노ㅋㅋ 질병 특수를 누리는 개씨발새끼노ㅋㅋㅋ,2
친중이랑 친북은 다르지ㅋㅋ,0
나이로도 얘기안했고 급식은 무적권 학년으로 얘기했는데 몇학년애들 일케 ,0
이해가 안가겠지만 미국 덕분에 재앙이가 북한에 퍼다준건 전대 대통령보다 적음 ,0
정말 대단하다 ㅋㅋㅋㅋㅋ 자기들이 야당시절에 많이 써먹었던 게 도덕성 검증으로 엄청 깠었는데 이제 원천 차단하자는 거네,0
멋지네,0
교도소에 진짜 악마들 존나 많으니까 쫄려서 앙망하는거지ㅋㅋㅋㅋㅋㅋ,0
-_- 대단하다 국뽕춍코!! ,0
개깝치네 사형도 못시키는 나라주제에 ㅋ,0
이십대 초반에 부조리에 적응하는 법이랑 병신같이 찌그러져서 사는법을 먼저 학습했으니까?,0
그럼 여자는 남자보다 집중력 유지시간도 짧고 신체능력도 안좋으면 뭐할려고 씀?,0
개돼지들 그래도 180석지지해ㅋㅋㅋㅋㅋ,0
Corea Intelligence Agencyㄷㄷ,0
"이거 완전 그거잖아 부모님이 방문열고
데모손난쟈 다메~하는거",0
15만원짜리 짱깨 방탄판 >>>>> 납품단가 26만원K-탄판 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
꼬우면 제발 스쿨존에 저딴식으로주차하지마 지들끼리 주차해서 시야 다 쳐가려놓고 ㅋㅋ ,0
여기서 틀구이가 왜 나오는지도 모르겠고 까기전에 교차검증은 해야하는거 아니냐 빡대가리게이야..,0
중위 대위도 아니고 대령인데 페북에서 여론 형성하는게 훨씬 낫지,0
도태 한남 야붕이들 지들한테 안좋은 소식인데 댓글로 여자 욕하는 거 보소 ㅋㅋ 누가 도태남 아니랄까봐 ~,0
연평균 40명이 넘는건 신안도 울고가겟네,0
견찰 애미뒤진새끼들 ㅋㅋㅋㅋ 저새끼들은 걍 민원이답임 중고나라 벽돌보냈길래 신고하러갔는데 반말하면서 처벌힘들다고 지랄하길래 민원넣으니까 님자 붙이면서 존나친절하게 접수해주더라 ㅋㅋㅋ,2
이완용,2
"실패? 애초에 시도조차 안했는데 뭔 실패 병신아
말투도 존나 어리한게 씹깨문임?",2
후면도 아니고 전면 ㅋ,0
파벨라야?,0
이러면서 수사권 독립ㅌㅌㅌㅌㅌ 닥쳐 견찰 찌끄레기들아,2
625는왜나옴?,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - GTA Korea,0
레게노 ㅋㅋㅋ ,0
찾아 보니까 아니잖아 K-방역 때문에 국방 예산 깎았잖아 홍오들아;,0
병신이 비꼬는거 보소ㅋㅋ내전 아니라고하면 어쩔건데?ㅋㅋ ,2
그대를 사랑했소 아주 많이,0
아니 병신들아 환경부가 올린건 가이드라인이고 법안은 이미 통과되서 좀있으면 실행한다니까??,2
급발진은 맞는 거 같은데 기어 낮췄을때 엔진 존나 크게 돌아가는구만 근데 대개 크루즈 컨트롤 때문이라고 알고 있는데,0
지폐를 한트럭으로 몰고가도 빵하나 못살텐데 ㄹㅇ 생각이란게 없나 ㅋㅋㅋ ,0
개 안먹긴 하는데 개빠새끼들 ㅂㄷㅂㄷ ㅋㅋ,2
댓글들 보니 열등감 덩어리에 잘하는 것 하나없는 개찐따들의 향연이네... 에휴...,1
멋지다,0
"또 중심에 ""해태""가 있네 역시 야구명가는 해태뿐인가....",0
닉값,0
국평오가아니라 국평구아니냐 진짜,0
응디시티 살려내라,0
어디다니세요? 인국공이요. 직렬은요? 보안이요 ,0
"반성했다는데 진짜 반성이면 전재산 100%까진 아니어도 한 80~90% 다 처분해서 독립운동가한테 기부했으면 10선을 해도 노상관인데
말과 행동이 다르면 뭐다?",0
문재앙이 있는 세금으로 쑈하니까 진짜 시위하면 만사오케이인줄 ㅋㅋㅋㅋㅋㅋㅋ 나라가 씹창나면 시위가 아니라 폭동 내전이 일어나도 못먹는다 게이야 ㅋㅋㅋㅋ,0
으 ㅇ 줫까 180석 국민의 뜻임 꼬우면 뽑지 말던가 ㅋㅋㅋ,0
딱 웃는 댓글 5개일때 떠났어야지 ㅉㅉ ,0
요원 0,0
존나게 맞는말인데 머1한민국이라 안통하는논리임 ㅅㄱ ㅂ2,0
NO 한국 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
40대 무직백수새끼 써주는것도 감사해야지 심지어 일하다 그만두고 휴식기간 가진것도 아니고 저게 첫 일이랜다 40대에 첫일ㅋㅋㅋ 씨발 그냥봐도 어떤새낀지 각나옴ㅋㅋ,0
ㄹㅇ 가변도로 막혀있었으면 걍 기도메타,0
시발 나 09학번이라 헷갈렷자너 ㅠㅠㅠㅠㅠㅠ 아이폰 얘기하길래 저시절에 뭔 아이폰이고 햇네,0
저 국방비 증가 문재앙 본인 의지 절대아님 ㅋㅋ 저번에 미국한테 개 깝치다가 방위비 인상에 무기까지 덤터기로 사게된거 포함임 ㅋㅋㅋㅋㅋ ,0
사실적시 명예훼손을 없애자고 하든가 저게 머임 ㅋㅋ,0
귀찮고 질려서 다신 안 살 수도 있었는데 모성애가 강한가보다,0
6.25는 북한이랑 싸운건데ㅋㅋㅋㅋㅋㅋㅋ ,0
아들 자자라서 바꾸는건데 빡머갈이노,0
? 가셈,0
구라치지 마라 저기에 사람이 어떻게 사노 ㅋㅋㅋㅋ,0
빼엑 ㅋㅋ,0
소뷔좌보다 재뢔 쉬장이나 동뇌 수퍼가 먼줘입니다 쭵쩝,0
이것도 여혐이네 여자를 수동적인 존재로 묘사함 ㅉㅉ,0
응 일찐눈나 이쁘니깐 무죄~,0
아니 그래서 나도 저런 정책은 나쁘다고 동의하는데 그럼에도 저 혜택받은 개개인들은 그냥 저대로 행복했으면 좋겠다는거임,0
ㄹㅇㅋㅋㅋ능지처참,0
사실 나도 저거 지지함 ㅋ 조센징 숫자줄어드니 싱글벙글 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
동북아가 평균치는 다 씹어먹는다 유럽은 영프독 합쳐도 일본보다 작고 아메리카는 미국빼면 서유럽 밑임,0
9수까지하는 멘탈은 인정한다 ㄹㅇ 보통사람이 아니네,0
리니지 가노,0
원래 뭔가 존나 노력해서 쌓아놓은 인간이 한순간에 무너져내리는 거 보는 게 꿀잼임,0
님 폰에 최면어플 있음?,0
"쉬이벌,, 내가 08군번인데",0
아니 ㅋㅋㅋㅋ차량 운전자는 어케살았노 ㅋㅋㅋ ,0
대전차 지뢰 ㄱㄱㄱ,0
악역은 익숙하니꽈.... 훠훠훠 ㅋㅋㅋ,0
교복물도 아청법 포함되니까 걸린건데 ㅂㅅㅋㅋ,0
아니 도대체 왜? 빡대가리 국회의원이 묶어팔기가 나쁘다는 말을 듣고 착각해서 진짜 같은 제품을 묶어서 파는 걸 두들겨 패는 거임? 도대체 뭐임,0
큰일은 여자가 하노 ,0
"야쭉의 공통된 적 좆팔륙
좆팔륙이 쳐 올린 집값과 남이하면 우르르몰리는 근성으로 사교육 시장 과열
애 하나 낳고 학원 보낼라면 뭐 예체능까지 두어개 보내면 들어가는 돈만 ㅗㅜㅑ",2
듣고싶은대로 필터링 해서 듣노 ㅋㅋㅋ 개답답할 듯,0
그래서 그걸로 뭘 찾으라고?,0
당연한 수순이었네ㅋㅋ 그 180석 나라인데 불만 없잖아ㅎㅎ,0
사진만 찍고 안 처먹어서 비추,0
저색히들은 아예 비경제활동인구가 갑자기 일할마음이 생겨서 실업자로 잡히는 중이라고 믿는거냐 레알로? ㅋㅋㅋㅋㅋ,0
이게 짤렸다고????,0
박준형 울먹이는거 보니 나도 찔끔 눈물나더라,0
이완용센세......어떤 싸움을하고계셨던겁니까.......,0
그 주에서 불법인 마약을 그 주에서 했으면 그게 중범죄지 그걸 옹호하고앉아있네,0
침이 한의사 존재 이유다,0
이건 맨 막짤에 간경화가 일본대사 야단친짤 올려야지 ,0
심지어 한국은 강제 노역국가로 분류중임 ㅋㅋㅋㅋ,0
신변보호.. 암살목록에 있으면 공포를 느끼겠네,0
이쯤되면 욕하게 유도해서 0점 확실하게 박을려고 유도하는거 아님?,0
"콩만한 사업장 하나 꾸려가는 나도 비접촉식 체온계 웃돈주고 구입해서 쓰고 있는데, 고막형 체온계는 좀 아니지.",0
진짜 눈이 실명직전인데 자제가 안되는거면 와이프가 옆에서 진지하게 너무 걱정되니까 자제하는게 좋을거같다고 얘기로 해야지 성인인데 컴퓨터에 냅다 비번부터 거는건 초딩도 아니고 ㄹㅇ선넘었지,0
대단하다 K-민도,0
이게맞지 ㅋㅋㅋㅋ 뭐 눈에만 뭐만 보인다고 ㅋㅋㅋㅋ 북한 없으면 정치를 못하는 그 일베!! ㅋㅋㅋ,0
주둔비 인상한다고 지랄할때부터? 미국이 지랄하니까 미국 무기도 사지말아야하는데 호구된거다 라고말한게 넌데? 여기 누가봐도 니가 문재앙이 미국한테 호구짓했다고 욕하는거로 보는구만,0
와 살 어캐 저래뺐냐?? 난 103에 시작해서 1달지나니까 94찍던데,0
아 너말은 북합 입장에서 북한에게 긍정적 영향을 끼쳐야 한다는거구나!! 스스로 오류를 범하네 병신 ㅋㅋㅋㅋ 허수아비 그만때리고 내 말에 반박하라고 병신아. 막무가내로 찾아간 기자를 까는데 별의별 지랄을 다 하네,0
이건 뭐하는 새끼지;;,0
223.131 이새끼 병신임? 라면 만원하면 다른라면을 사먹는게 시장원리인데 저새끼들이 개입해서 모든라면 1만원만드려는게 지금 상황인데 국민평균 5등급답다,0
여단장이면 대령이나 준장인데 미쳤다고 할 일 없어서 애새끼 하나 저렇게 굴리겠냐? 내가 보기엔 병사 저게 미친 짓거리하고 지가 한 건 쏙 빼놓고 언플한다고 저러는 거 같은데,0
거기다 불취식도 했네,0
의학 공부 안해도 1.5리터 수준으로 피가 빠지면 사람 디지는건 상식 아니냐? 1.5리터 바닥에 쏟으면 은근 많은 양인데 이걸 그냥 냅뒀다는게 말이 됨? ,0
씨발 공익 영상 찍을거면 어울리게 이쁘장한 애로 찍던가 동남아 창녀 비슷하게 생긴년 데리고 일탈 사진 찍어서 협박 받는다고 하네 ㄹㅇ 아가밥통도 납작하고 정자받이구멍도 ㅈㄴ 까맣게 생겼을 듯 ,2
세상 무서워졌노 이기 ,0
팩트) 결혼후 출산율도 역대최저치다.,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ분석력 ㅆㅅㅌㅊ노,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
나도 스타벅스 불매하는데 ㅋㅋ 커피 사먹을 돈이 없어서,0
영화,0
리틀보이 개새끼야 진짜 아ㅡㅡ,2
ㅎ대랑 ㄷ대가 한양대랑 단국대정도는 되겠지 했는데 마지막에 창원대수준인거면 ㄹㅇ 답없네 ,0
더러운 소아성애 개보지들 전부 잡아넣어서 강제노역 시켜야한다,0
중간에 영어 독학해서 숙달한 거부터 안드로메다로 가네 시발 ㅋㅋ,2
야 댓글 잘 안다는데 야갤문학 쌉인정이다이거 ,0
"옆구리, 배 ,목 ,허벅지면 돼지들이 민감해하는 부위네 ㅋㅋ",0
이쁘면 됐지,0
역재생,0
저 정도도 이해못함,0
사시패스면 그렇다쳐도 경희대에 뭔 권위가 있냐,0
심신미약,0
옛날에는 다 저러고 살았다. 호랑이가 잡아간다는 소리 오랜만에 듣노,0
아니 니들이 제발 이공계열하고 몸쓰는곳 오세요 시발 ㅋㅋㅋㅋ 누군가는 콘크리트 날라야 하고 누군가는 쓰레기더미 옮겨야하고 누군가는 반평생을 회로설계 계산으로 머가리 갈아넣어야 국가가 돌아가는건데 왜 니년들은 임금차이에 대한 원인은 고민도 안해보고 철부지 애새끼마냥 징징대냐고 참피같은 년아,0
지금보면 조국이 ㄹㅇ 선녀였네 충분히 장관 할만함,0
통구이들 넷상에서 폭동이라는 극단적인 주장만 펴다가 중도표 다 떨어져 나가서 180석 먹여놓고 아직도 정신 못차렸노 ㅋㅋㅋㅋ,0
ㄹㅇ 공약대로 하는데 왜 불평불만이냐ㅋㅋ 뽑질말던가 병신년들ㅋㅋㅋ,2
ㅋㅋ우리게이 또 열심히 반박할거 찾으려고 인터넷뒤짐?,0
문죄앙이 미국상대로 전쟁일으키면 우리도 억지로 끌려가서 북괴 중공의 고기방패가 되는거임,0
이래서 개빠새끼들은,0
게임 섹스만 아는 20대 한남들이? ㅋㅋㅋㅋㅋ,2
"테드 본인도 우익들 깠던거 인정하는구만, 왜 지금까지 개콘이 좌편향이 아니라고 지랄했나?",0
오이는 ㅈㄴ 잘먹음,0
노짱 누가 죽였는데,0
아직도 저딴 미개한 걸 한다고 ㅋㅋㅋ ,0
한스 지머가 누군데,0
"다른 점이 있다면, 앰흑들은 그 어떤 인종보다 짐승같은 생식기 발달되어 있어 신체적 성행위가 난무하고 난잡하지만",0
와 저걸 주차각을 보네 ,0
노짱은 ㅇㅂ,1
"지금 기득권 십86들이야 저출산부작용 본격적으로 나오기전에 사회보장, 연금고갈 없이 다해쳐먹고 노짱따라 갈테니 저출산 해결에 적극적일 필요가 있겠노 ㅋㅋㅋㅋㅋㅋㅋ 표 잘주는 페미팔이만 해서 의석확보만 하면 된다 이거야~",0
캐릭터 동상 정도는 세울만 하지 ,0
으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으,0
이거 고소미 용돈벌이하려고 올린글,0
"아니 그냥 남녀 다 떠나고싶어함 ㅋㅋㅋㅋㅋ나라가 개앰창 씨발이라, 근데 그 개앰창씨발 만드는 새끼들이 지들 자신인건 모르냐? 다른 곳 가봐야 그곳도 개앰창씨발로 만들 뿐임 조용히 한반도에서 다 같이 인류를 위해 죽자 좀",0
보지민국에서 무슨 문제 라도?,2
실제로 존재하는지도 의문임 ㅋㅋㅋ,0
동네 마트도 아니고 ㅅㅂ ㅋㅋㅋ,0
니들 가족이 저 자리에 있다고 생각해봐라 화 안나냐? 김희철인지 뭔지 고소해도 모자라겠구만,0
자라 거북이는 옛날부터 많이 먹던 재료고 서양에서도 많이 먹는데 뭐가 문제임?,0
낚시겠지 했는데 역시나 씨발ㅋㅋㅋㅋ,2
미쳐돌아가노 ,0
짱깨는 성별 이전에 간첩들이고,0
180석인데 저래도 되지 뭐가 문제? ㅋㅋㅋㅋ 저렇게 좀 해봤자 다음엔 170석이다 이거야 ㅋㅋ,0
본인 시립대생인데 야갤보다가 갑자기 지잡대생되었네 ㅠㅠ 다시 시험공부나 하러 가야지...,0
106.102나도 니 죽빵때리고 니네집 불지르고 싶은데 그렇게 해도되냐? 내 자유와 권리를 사용해서? 자유란건 책임이 있는거다. ,0
교수 말투 줘패고싶노 ㅋㅋ,0
다른 조사기관보면 또 다름,0
삐슝빠슝 신변보호대상자 집에 취재를 간다면?!,0
180석의 뜻을 거역하지 마라 토착왜구새끼들아,2
인구 갈아먹는거 말고는 장점이 하나도 없는데 싱가포르 홍콩 들먹이는 ㅂㅅ색기들은 진짜 ㅋㅋㅋㅋ,2
저사람 콧구멍이 대단하다,0
한의학 유사과학인줄 알았는데 그래도 어느정도 근거가 있으니까 이렇게 발전하긴 했겠네,0
저새끼 사랑의가족에 아가미빌런 아님?,0
생산자잉여 소비자잉여는 그럼 생산자소비자 우롱하는뜻이노 ㅋㅋ? ㄹㅇ 한숨만 나오노 ,0
애미뒤진개돼지새끼 글도안읽음 병신ㅋㅋ,2
어 그래도 180석이야 수고해~,0
응 니들이 뽑았어 ㅋㅋㅋㅋㅋㅋㅋ 더 당해봐라 꺼억~~,1
이래서 내가 차를 안사,0
별걸로 다 피싸네 씨발 ㅋㅋ,2
여시쭉빵 반응도 궁금하노 ㅋㅋ,0
말로해서 소통이 되지 않으면 그건 사람인가 사람이 아닌 무언가인가? ,0
저건물 뒤쪽 가면 흑인애들 농구하고 있을거같음 ,0
수현이 닮은 후배 게이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
미통당의원님같노 ㅋㅋㅋㅋ,0
토익250ㅠ시발ㅋㅋㅋ,2
이렇게 대가리 깨져있는 새끼들이 많은데 재앙이 대통령 어떻게 됐고 180석은 대체 어떻게 된 거노,0
킹익 인정이다 이거야,0
이건 운전자가 씹새끼지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 죽여버려 운전자 똑같이 죽여버려,0
매니저 정공 출신인가 ,0
백날 참교육이나 깡 깡 올려봤자 뭐 달라짐?,0
응 느그들이 뽑았어 180석 지지해^^ ,0
아 개부럽네... 근데 글좀 내려줘 부탁이야,0
위대한 중국분들은 문화혁명때 이미 다 돌아가셨지...,0
폭탄주ㅋㅋㄱ,0
대 재 앙 ㅋㅋㅋㅋㅋㅋㅋㅋ ,0
다른 나라에서는 안하는데 게임오바네. 하면안됨 ㅇㅇ,0
연예인 걱정 만큼 쓸데없는 것도 없음,0
어차피 합의금은 한남 주머니에서 나옴ㅋㅋ,0
국제학력 기관 이름이 피싸개누,1
명언이다! 이래서 부통령을 맡을 자격이 있네!,0
나도 카트라이더처럼 손으로 운전하고 싶은데 ㅋㅋ발 불편해,2
여초 피벌레똥싸개년들은 말살이 답이다.,2
여단장 !!!! 같이 죽자 이말이야!!!,0
객관적으로 잘생긴편맞음 졸업사진으로 저정도면 잘생김,0
ㅋㅋ 야갤댓글 들고와서 한남이 죽였다 개지랄할듯 ,0
응 비행기 180석 중에 1석은 티도 안나,0
침술은 마비침좌,0
응디시티 내놔 - ? ? ? ? ? ?,0
사람 하나 죽일뻔 해놓고 어디대고 징징대 미친련이,0
ㄴ 조선에서 일제로 넘어간게 수렵사회에서 농경사회로 넘어갈만큼 대단한변화냐?,0
갓양남들 차냥해,0
단체로 견주 차 한대 뽑아줄려는거임? 선은 지켜야지 등신들 ㅋㅋㅋ,0
사진 사기쳤노ㅋㅋ,0
코민의당 뽑겠다는것도 아니고 아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
원해서 감성팔이 당해놓고 이제와서 징징대는 꼬라지ㅋㅋㅋㅋㅋ,0
진지빨고 이베리코 사줘 맞음 입에 싸줘면 똥꼬충이라는 거임,2
그냥 뒤에서 꼴아박은 운전자 잘못 맞음 그런데 저딴곳에 주차한 놈도 개새끼긴 함,2
국회의원뽑혔다고 연봉 수천쳐받는건 불공정...,0
현실적이지 못하면서 자기 관리를 안 하고 자기 주장으로 타인을 강압하는 지금의 모습을 보면 용납하지 못하겠다는 느낌이 든다.,0
홈플러스에서 번들상품 개발한다고 밤샘했던 기억이 새록새록..,0
ㅋㅋㅋ 지구상에서 젤 안전한 나라 살면서 젤 불안해함 ㅋㅋㅋㅋ ,0
공부 안함 = 사회적 약자 ??? ,0
왜 디스커버리 유튜브 보니까 거북이도 잘만먹더만 ,0
머리부터 가져라 ㅇㅈㄹ ㅋㅋㅋ 말문막히니까 정신슨리 존나추하노,0
꼭 그렇지는 않음. 체력적으로 약할 수는 있어도 열심히 하는 애들 많다,0
k-고문,0
2달 퇴직금 100만원 주면 맨날 생수배달 함 ,0
"결혼안하고 애도안낳고 다 상관안하는데
여자인데 지원금이 적어서 결혼안하고 애도안낳는거니 독신지원금좀 줘보라고 개지랄좀 안했음 좋겠음. 차라리 니네가 일해서 벌고 좋은남자 만나서 같이 집구했을때 애낳고 결혼했으니 지원금좀줘라 해줬으면함.",0
K 닥터 ㅋㅋ,0
한국에선 남자가 거의 내니까 고맙다고 하는 성의라고 보잖아,0
지돈으로 안침,0
존나 생각이 삐뚫어진 야갤 엠생새끼들 댓글 똥 존나 싸대네,0
박명수 매니저 연봉이 1억이라는데 누구 꼬봉이냐에따라 다르지,0
일본의 이세계가 한국이었노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
여단장이면 준장인데 고작 저걸로 일병을 부른다는게 상상이안가네.. 진짜 준장 다죽었노,0
그래 낳지마라 ㅅㅂ,0
여어,0
문가놈이 머리에 들어앉아있는 한 고졸알바 정규직 >>> 서울대생 맞지...,0
k-car,0
편의점에서 2+1 아니면 아예안감,0
바보야... 목적은 환경오염 줄이기라는데 정작 재포장 자체는 금지가 아니고 테이프포장은 재포장금지법에 적용이 안돼. 그리고 또 대형마트에서는 법에서 제외되는데 이게 뭔 환경을 위한거야? 사실상 경제간섭압박이지,0
니가 허언증인걸 잘 알겠다,0
아니그냥 흑돼지 인줄 알았더니 트랜스젠더에 퀴어에 레즈에 흑돼지인거엿노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
저 정도면 인재아니냐 ,0
슨상님 그립습니다..,0
양의 거슬리는데,0
이걸 어케 피하노ㅋㅋㅋㅋㅋㅋㅋ,0
링컨 그 새끼 흑인 좋아서 해방시킨게 아니라 미국 남부 지방세력 혼란 일으킬려고 해방시킨거임,0
정의없는 정의당ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
한남이 또 ㅉㅉ,0
고위직도 아닌 공공기관 무기계약직이나 비정규직조차 어떻게 들어가는지 알면 저새끼들 저런말 못함,0
뚜껑머리,0
저승사자 ㅋㅋ ,0
페미까는새끼들때문에 페미가 날뛰는걸 아직도모르노?,2
한국이 북한에 심어놓은 휴민트들은 김대중때 박살나서 일본이 정확함.,0
북한 경제가 어려운데도 저 개정은 볼살이며 배때지나 줄이라고 말 한마디 못하는 놈이 무슨 티비 나와서 입만 떠드는지?,0
자유한국 지킨게 그렇게 아니꼬우면 씨발아 니가 대통령을 하고있는게 말이된다고 생각하냐? 빨갱이새끼,0
씨발년이 ㅋㅋ,2
한미회담때 강매당한건 고새 잊었노,0
남자얼굴을 보셈 저정도면 한국에서도 저정도는 만남 ㄹㅇ ,0
"형이 관상좀 보는데...
이찬종 같은 스타일은 좃나 쎄보여도 상대가 지보다 쎄면
눈치보며 대가리 조아리는 스타일인데...
강형욱 같은 스타일은 지가 빡치면 지보다 쎄든 건달이든 살인마든 물불안가리고 치는 스타일임
강형욱 순둥하게 보이지만 한번씩 눈빛에 똘끼가 보임",0
비싼거지 시발련들아 누가 보면 뭐 해외 가수라도 오는 줄 알겠네 ㅋㅋㅋ,2
그냥 유색인종은 안락사 시키는게 답이다. 성매매가 아니라 안락사가 답,2
음오아예는 진짜 ㄹㅇ이네... 적당히 둘러댈라고 쓰는말이잖아,0
"문재인의 꿈은 21세기의 티토. 유고 연방의 설립자. 인종 짬봉, 종교 짬뽕의 혼란스러운 발칸반도를 통합하고 제3세계 국가들의 리더격 지도자로서 소련 미국 사이에 줄다리기 잘한 유능한 지도자가 바로 티토인데, 현실은 걍 찐따새끼.  ",2
저거 마트에서 붙이는테이프아닌데? ,0
스시녀 외모논란 진실http://m.dcinside.com/board/baseball_new9/459150,0
나가 신이랑께 이딴 개소리만 안하면 되는데ㅋㅋㅋ,1
메이야....,0
고추갈아 맨든.. 이건 정말 귀하네요,0
10점 ,0
야밥 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
웃을일이 아님 ㅋㅋㅋㅋㅋ 한국여자들 피해자 코스프레 하면 법적으로 이길수가없다 요즘엔 ㅋㅋㅋㅋㅋ,0
이러니 식민지를 당하는군,0
